"xcoord","ycoord","lon","lat"
1047099,155904,-73.7736963912,40.5943738112
991997,176308,-73.9720815038,40.6505979711
1029095,260513,-73.8378267884,40.8816081991
999665,214156,-73.9443610777,40.7544717904
1015356,239242,-73.8876098344,40.8232847924
1009561,246905,-73.9085190176,40.8443360134
1004707,185220,-73.9262504147,40.6750391917
999441,228494,-73.945137171,40.7938262219
998931,230729,-73.9469741673,40.7999615505
996886,236580,-73.9543494224,40.8160240862
1043606,218648,-73.7857211093,40.7666153526
1032324,256106,-73.8261813919,40.8694953683
1051977,184658,-73.7558434333,40.673261195
1017961,215629,-73.8783161465,40.7584639702
999452,229564,-73.945095022,40.7967630624
1001156,193869,-73.9390304274,40.6987862027
1014511,185758,-73.8909036032,40.6764877947
1011694,252606,-73.9007864322,40.859977184
988889,187574,-73.9832743046,40.6815228104
989055,200841,-73.9826663342,40.7179375366
1007700,180317,-73.9154774041,40.6615741337
999197,229710,-73.9460156789,40.7971642277
995705,235605,-73.9586177312,40.8133495944
1020167,211451,-73.8703756556,40.7469877452
1033599,255737,-73.8215741723,40.8684755419
1013631,241566,-73.8938323083,40.8296694119
1007409,232728,-73.9163458713,40.8054301016
938577,159453,-74.164481275,40.6042202338
1000039,214667,-73.9430099621,40.7558736952
1000499,199174,-73.9413870212,40.7133484041
1017769,213269,-73.8790209574,40.7519871067
1019726,211477,-73.8719670838,40.7470608888
1040775,193726,-73.7961505301,40.6982293256
994248,150292,-73.9640079148,40.5791871846
997759,193357,-73.9512823469,40.6973867199
1021724,182468,-73.8649177571,40.667429897
1012360,183931,-73.8986659609,40.6714801854
1041068,193696,-73.7950941237,40.6981451065
1015494,214496,-73.8872263306,40.7553632388
1012258,241723,-73.898792958,40.8301047923
1012191,253040,-73.898987906,40.8611668236
1019813,213648,-73.8716416202,40.7530193801
1019771,213760,-73.8717926199,40.7533269602
944578,138528,-74.1427472329,40.5468141918
960986,163644,-74.0837946955,40.6158108237
998448,184276,-73.9488167345,40.6724603754
1012149,252937,-73.8991401727,40.8608842526
1019355,212095,-73.8733027954,40.7487586222
998871,225942,-73.9472013008,40.7868226309
998335,192625,-73.949206643,40.6953766524
1013013,255316,-73.8960064522,40.8674111101
999179,226967,-73.9460867871,40.7896354657
998414,227690,-73.9488479122,40.7916211651
989370,155198,-73.9815646484,40.5926573376
1002075,196754,-73.935708523,40.7067030452
1000977,238383,-73.9395652149,40.8209660139
991307,202343,-73.974540844,40.7220586549
1021879,213550,-73.8641853174,40.7527418446
1020874,215935,-73.8677996758,40.7592922744
1017337,245360,-73.8804220478,40.8400697308
1011863,240473,-73.900225436,40.8266751455
1000310,158589,-73.9421654332,40.6019518747
995181,179745,-73.9606014936,40.6600284255
988827,194808,-73.9834929277,40.7013785033
1000312,158576,-73.9421582618,40.6019161888
986781,215325,-73.9908641639,40.7576934724
1021879,240139,-73.8640363613,40.82572142
960238,173392,-74.0865235991,40.6425650197
1003412,152769,-73.9310111577,40.5859709853
1002015,185744,-73.9359539662,40.6764832648
1000529,229409,-73.941205604,40.7963357112
1022010,191372,-73.8638369258,40.6918681138
1007391,243142,-73.9163749789,40.8340136307
989800,155531,-73.9800160934,40.5935710969
961564,168817,-74.0817301809,40.6300111201
1013190,252887,-73.8953769927,40.8607436665
1020390,212240,-73.8695666105,40.7491524408
996851,203244,-73.9545383718,40.7245255215
1006670,254235,-73.9189433735,40.8644624839
1004737,234545,-73.9259920261,40.8104238621
1007708,256090,-73.9151841267,40.8695511951
1002055,238469,-73.9356701654,40.8211999525
1012018,244688,-73.8996479243,40.8382436146
998331,178704,-73.9492501525,40.6571666608
1012352,253701,-73.898403089,40.8629805569
1012085,252033,-73.899375298,40.8584032479
989360,182242,-73.9815801788,40.6668874103
1012511,237991,-73.8978944613,40.819860714
997780,227441,-73.9511380507,40.7909387207
1012132,252132,-73.8992049793,40.8586748247
1020592,215895,-73.8688178157,40.7591836484
1016409,211680,-73.8839371544,40.7476307572
996720,148910,-73.9551114424,40.5753907344
1009900,181916,-73.9075417013,40.6659569322
1022878,188790,-73.8607217151,40.6847773797
963345,173201,-74.07532741,40.6420486445
1021026,213465,-73.8672645179,40.7525121303
995285,190657,-73.9602087816,40.6899792764
1004203,168995,-73.9281153863,40.6305062698
1002499,185580,-73.9342095035,40.6760321374
1006372,185589,-73.9202467108,40.676048009
962166,156654,-74.079521595,40.5966277295
1004501,180649,-73.9270067971,40.6624932945
1059702,192002,-73.7279126599,40.6933562342
1014199,239165,-73.8917905705,40.823077448
999984,229474,-73.943173812,40.7965151057
987055,148794,-73.9899028216,40.5750806633
1017622,211847,-73.8795585758,40.7480846353
1001385,232768,-73.9381054425,40.8055536269
1011844,239560,-73.9002978438,40.8241692812
1026927,262254,-73.8456558283,40.8863974426
988462,201455,-73.9848051516,40.7196231211
1012866,184030,-73.8968414575,40.671750297
1026888,237809,-73.8459523455,40.8193034798
1013243,180031,-73.8954995999,40.660772712
1039552,185008,-73.8006326488,40.6743082008
1012047,251182,-73.8995161984,40.8560676289
1000673,242803,-73.9406527496,40.8330982213
991251,228618,-73.9747155112,40.7941768521
1006696,233124,-73.9189200194,40.8065188521
1043208,187089,-73.7874343734,40.6799964651
1019944,240257,-73.8710273956,40.8260533276
1006362,235446,-73.9201188528,40.8128929377
1013136,184082,-73.8958679058,40.6718921484
987007,149144,-73.9900754648,40.5760413596
1011276,253604,-73.9022935301,40.8627176811
1007685,189129,-73.9155008313,40.685761122
1013155,182550,-73.8958059812,40.6676870916
998855,241981,-73.9472241838,40.8308452615
1019899,215112,-73.8713234567,40.7570373372
1014333,211391,-73.8914307887,40.7468448315
1023267,213110,-73.8591781582,40.7515281419
1008493,194448,-73.9125682993,40.7003583634
996328,161351,-73.9565002947,40.6095393214
1046964,214034,-73.7736416132,40.7539279641
1022046,213823,-73.8635810293,40.7534904472
1041924,190735,-73.7920324473,40.6900123328
999503,243153,-73.9448799428,40.8340609684
1000471,234760,-73.9414021528,40.8110228398
989774,185908,-73.9800848446,40.6769495098
1014160,239740,-73.891928919,40.8246557909
1011383,251919,-73.901913517,40.8580925377
1016151,170794,-73.8850618983,40.6354091694
991175,223157,-73.9749956191,40.7791879275
1014924,188158,-73.8894037406,40.6830738238
1020283,213202,-73.8699476304,40.7517933216
1017077,212558,-73.8815220384,40.7500381893
1020524,213288,-73.8690773368,40.7520283843
999354,192783,-73.9455315697,40.6958086451
1014081,209085,-73.8923504804,40.7405162961
963475,167072,-74.0748401102,40.6252261518
1014540,239903,-73.8905551652,40.8251018843
1014690,239914,-73.8900131309,40.8251315604
1005807,169128,-73.9223362384,40.6308675684
1004603,209623,-73.9265515798,40.7420198628
1015750,198773,-73.8863759256,40.7122066014
1013846,183267,-73.8933119842,40.6696528122
993370,197606,-73.967104689,40.7090548379
1014175,181585,-73.8921334685,40.6650349942
1030041,244483,-73.8345152846,40.837605888
998652,230220,-73.9479829699,40.7985649437
1020128,213648,-73.8705046848,40.7530181076
1013270,213507,-73.8952580088,40.7526562659
1012900,252979,-73.8964249976,40.8609971246
1000943,242653,-73.9396774331,40.8326860083
1005354,195028,-73.9238871913,40.7019583699
1041036,197343,-73.7951787736,40.7081554432
1013316,183163,-73.8952229811,40.6693691116
1005579,253706,-73.9228894251,40.863013243
994278,195581,-73.9638326017,40.7034957085
1011884,182302,-73.9003885747,40.6670104456
1001060,249391,-73.9392377473,40.851179624
1022164,213529,-73.8631567844,40.7526829876
1016436,211012,-73.8838429075,40.7457971683
1002475,246654,-73.9341304599,40.8436645602
992087,187984,-73.9717435904,40.6826459133
998314,236104,-73.9491914288,40.8147154416
1010869,213852,-73.9039225738,40.7536107569
1044487,192921,-73.7827709762,40.6959953061
1004377,214520,-73.9273524957,40.7554614072
995861,153337,-73.9581959997,40.587543139
997389,225841,-73.9525532291,40.7865477404
986674,202948,-73.9912548486,40.7237217162
1020847,214062,-73.8679073317,40.7541514847
1007843,256336,-73.9146951483,40.8702260298
999271,233441,-73.945740065,40.8074046728
1045324,190477,-73.7797747248,40.6892813754
1004952,254454,-73.9251539019,40.8650677685
1020990,215083,-73.8673856114,40.7569532736
1017314,184900,-73.8808025006,40.6741227545
989206,193700,-73.9821268695,40.6983370981
989661,200359,-73.9804806236,40.7166142124
1019991,214446,-73.8709949197,40.7552089674
1013125,181378,-73.895919142,40.6644703122
1009360,235365,-73.9092886784,40.8126626028
1001354,237200,-73.9382061264,40.817718291
1009693,236593,-73.9080810425,40.8160321651
1051921,200338,-73.7558877875,40.7162994199
1043987,184020,-73.7846530001,40.6715675544
1018534,213383,-73.8762592901,40.7522970746
1014875,240222,-73.8893432773,40.8259762927
1006321,181792,-73.920443006,40.6656262252
1016496,210698,-73.8836278773,40.7449350991
999433,236538,-73.9451478719,40.8159047976
1015639,211574,-73.8867166003,40.7473425808
1008935,182305,-73.9110187251,40.6670273933
1019521,214380,-73.8726917015,40.7550297017
1039868,191837,-73.7994370843,40.6930502196
1027332,244183,-73.8443072821,40.8367961074
997766,221060,-73.9512014474,40.7734245936
1001565,239443,-73.9374380316,40.8238742802
1001215,238820,-73.9387042144,40.8221650012
1000611,241436,-73.9408801308,40.8293463146
1000009,240451,-73.9430577487,40.8266438661
1043034,184543,-73.7880839125,40.6730094472
1003588,249617,-73.9300992659,40.8517947519
1000430,240516,-73.9415363862,40.8268215114
1030851,217833,-73.8317729826,40.7644548298
998241,187165,-73.9495569644,40.6803903569
1015419,211546,-73.8875107127,40.7472665061
962182,155987,-74.0794618024,40.5947969895
989445,194203,-73.981264561,40.6997175786
1006376,234255,-73.9200722027,40.8096239401
1004464,190003,-73.9271121065,40.688167993
1017185,211789,-73.8811360155,40.7479270784
1015278,217925,-73.8879901449,40.7647757178
986496,214570,-73.9918931451,40.7556212669
1000285,183163,-73.9421970668,40.6694023034
1043938,206132,-73.7846336611,40.7322599569
1057298,183025,-73.7366789787,40.6687366888
995094,231069,-73.9608323532,40.8009002995
1018567,211978,-73.8761473537,40.7484405801
1003021,197136,-73.9322954124,40.7077495884
1015275,212307,-73.8880268991,40.7493557642
999388,236563,-73.9453103884,40.8159734928
989174,221220,-73.9822221309,40.7738727134
989988,202583,-73.9792991239,40.7227183507
989869,202646,-73.9797283854,40.7228913468
1010377,194926,-73.9057718568,40.7016649989
987589,216382,-73.9879471017,40.7605943986
1017883,216193,-73.8785948749,40.7600123014
991296,225860,-73.9745558846,40.7866068483
1004018,187477,-73.928727709,40.6812357096
999374,235497,-73.9453633688,40.8130476453
1055640,194943,-73.7425293728,40.7014622584
1016524,214640,-73.8835079097,40.7557547822
988735,204129,-73.9838185183,40.7269624694
1007966,233667,-73.9143305795,40.8080059186
938246,153471,-74.1656325619,40.5877991668
1006917,180166,-73.9183001357,40.6611617113
1038308,213954,-73.8048849007,40.753765542
1031307,216054,-73.8301393052,40.759569526
987534,170760,-73.9881678815,40.6353726835
985270,197917,-73.9963208719,40.7099131005
985961,217888,-73.9938233636,40.7647284459
1006778,210039,-73.9187012096,40.7431564055
1022486,212724,-73.8619991672,40.7504720824
1009951,250322,-73.9070963522,40.8537135371
1006041,255411,-73.9212136168,40.8676918206
1009529,247863,-73.9086310628,40.8469655321
1001017,236877,-73.9394244573,40.8168323929
997110,235133,-73.9535429414,40.8120521526
978657,170831,-74.0201514103,40.6355664064
989195,220018,-73.9821471958,40.7705735258
987708,220017,-73.9875156735,40.7705714879
1034462,196111,-73.8188996264,40.7048136499
961520,166583,-74.0818811751,40.6238791495
992339,213160,-73.9708047476,40.7517477601
1025264,243387,-73.8517856165,40.8346211671
1013639,212084,-73.8939323961,40.7487492745
1015096,211497,-73.8886766469,40.7471331461
987588,204588,-73.9879565647,40.7282228198
1013289,212035,-73.8951957886,40.7486159382
938743,170104,-74.1639552568,40.6334558176
1004517,198471,-73.9268955163,40.7114105455
946243,171958,-74.1369443132,40.6385800022
1057282,185238,-73.7367126775,40.6748109825
1001724,238285,-73.936866554,40.8206955856
948161,171440,-74.1300307421,40.6371662268
1001740,229826,-73.9368307856,40.7974779486
1018124,187785,-73.8778679098,40.682038357
999870,233600,-73.9435759448,40.807840045
994234,231792,-73.9639375278,40.80288575
1009238,213108,-73.9098121926,40.7515734261
961316,165953,-74.0826139116,40.6221494062
986611,210929,-73.9914793352,40.7456276116
1019228,210561,-73.8737691276,40.7445486849
986848,212883,-73.9906232658,40.7509907833
1045563,190583,-73.7789119594,40.6895706677
987411,211078,-73.9885921276,40.7460363294
953564,144952,-74.1104431164,40.5644824688
985327,147954,-73.9961232493,40.5727754062
1005159,196072,-73.9245872283,40.7048243665
1001666,233206,-73.9370892864,40.8067552663
1007028,187931,-73.917873813,40.682474602
1018492,211869,-73.876418589,40.7481416936
1012130,241853,-73.899254946,40.8304620098
989172,221264,-73.9822293196,40.773993483
1023158,210148,-73.8595887012,40.743398687
985433,203946,-73.9957318732,40.7264612369
1010255,179657,-73.9062707778,40.6597554448
1025423,256066,-73.8511331647,40.8694204678
1024230,209260,-73.8557253495,40.7409565703
1022182,212796,-73.8630959518,40.7506710133
982806,201821,-74.0052093286,40.7206285878
1020165,212207,-73.8703788362,40.7490627809
1019297,211989,-73.8735126749,40.7484679092
1027305,189927,-73.8447523561,40.6878777524
960014,174224,-74.0873337375,40.6448480694
947337,171202,-74.132998355,40.6365095727
1016650,245189,-73.8829057208,40.8396029333
992253,228215,-73.9710972147,40.7930698755
1055119,200339,-73.744351572,40.7162771252
1010081,193286,-73.9068456826,40.6971644533
943308,168151,-74.1474963952,40.6281175288
1000476,189124,-73.9414941988,40.6857635496
987636,212439,-73.98777943,40.7497718488
1056109,202264,-73.7407597775,40.7215527784
1004120,195112,-73.9283374345,40.7021917871
989197,220115,-73.9821399039,40.7708397644
1014295,253237,-73.8913806654,40.8617006188
988843,155569,-73.9834619411,40.5936759469
991725,217725,-73.9730157536,40.7642780584
1044925,195613,-73.7811671979,40.7033812022
999394,239090,-73.9452830094,40.8229093844
1039726,195623,-73.7999179617,40.7034427714
943472,169258,-74.1469122634,40.6311567625
997820,228022,-73.9509924217,40.7925333475
997738,228066,-73.9512884734,40.7926542412
1001723,240099,-73.9368654433,40.8256745022
986061,213320,-73.9934635984,40.752190434
1002335,250602,-73.9346258044,40.8545009387
1000089,229652,-73.9427941658,40.7970034796
1045332,197514,-73.7796820579,40.7085961823
1025754,209197,-73.8502261348,40.7407766305
986553,207131,-73.991689953,40.7352030611
988860,202631,-73.9833685556,40.7228507588
1022016,211424,-73.8637027823,40.7469059339
1007839,246906,-73.9147427961,40.8443435261
961244,166221,-74.0828741865,40.6228848232
1023197,210016,-73.8594487224,40.7430362088
1014947,210992,-73.889216693,40.7457475674
1013591,181742,-73.8942378477,40.6654678787
947045,169849,-74.1340429762,40.6327946578
1023331,208436,-73.8589743259,40.7386989163
999851,226001,-73.9436622326,40.7869828944
985970,201933,-73.9937949539,40.7209359514
1042830,183382,-73.7888294186,40.6698241237
1014010,180249,-73.8927341177,40.6613685288
1003277,181865,-73.9314151793,40.6658336589
1037346,196581,-73.8084941866,40.7060868506
1011995,185917,-73.899973577,40.6769324567
1051729,159440,-73.7569896745,40.6040453372
947424,172065,-74.1326896026,40.638878683
1039242,196467,-73.8016566778,40.705762368
1042908,183837,-73.7885442841,40.6710724769
957473,173164,-74.0964859445,40.6419312811
1009516,182417,-73.9089239937,40.6673331692
1001429,159950,-73.9381322792,40.6056854431
989374,215584,-73.9815043368,40.7584032387
990502,188496,-73.977457854,40.684052498
1010157,180804,-73.9066195897,40.6629039922
1039892,197538,-73.7993034372,40.7086979387
988559,202482,-73.9844545652,40.7224419416
997423,230139,-73.9524220204,40.7983445385
1011943,179265,-73.9001883733,40.6586743733
1013956,182708,-73.8929179186,40.6681181147
1043065,198684,-73.7878486944,40.7118229049
1000566,196229,-73.9411524771,40.7052649556
1041761,197317,-73.7925640054,40.7080793969
1015518,177618,-73.8873109416,40.6541418204
1011234,178850,-73.9027454228,40.6575374792
1007388,242745,-73.9163871895,40.8329239884
1001390,186946,-73.9382041463,40.6797837143
1021364,210029,-73.8660635396,40.7430797731
1000088,230093,-73.9427967374,40.7982139062
1011642,248112,-73.9009927812,40.8476426612
999197,235451,-73.9460028974,40.8129216894
1007571,243155,-73.9157244651,40.8340488384
999162,192475,-73.9462246467,40.6949635824
944285,169054,-74.1439820385,40.6306005316
1040807,197627,-73.7960023644,40.7089364206
1042363,193250,-73.7904277598,40.6969125345
989529,224232,-73.9809380538,40.7821396542
1012757,186018,-73.8972259858,40.6772072576
1005721,241697,-73.9224145078,40.8300517405
